component_id,lot_id,device_type,parameter,time_hours,value,unit,temperature_c,voltage_v,spec_min,spec_max,label,data_origin
L03-C002,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,96,8.943048,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C002,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,168,9.186867,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C002,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,0,3.85828,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C002,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,24,3.863657,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C002,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,96,4.337738,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C002,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,168,4.433198,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C003,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,0,8.758977,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C003,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,24,8.680045,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C003,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,96,8.923626,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C003,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,168,9.252107,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C003,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,0,3.8123,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C003,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,24,3.755002,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C003,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,96,3.967365,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C003,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,168,3.979407,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C004,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,0,9.528432,uA,125.0,3.3,0.0,50.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L03-C004,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,24,9.595828,uA,125.0,3.3,0.0,50.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L03-C004,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,96,10.776249,uA,125.0,3.3,0.0,50.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L03-C004,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,168,11.753378,uA,125.0,3.3,0.0,50.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L03-C004,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,0,3.184879,uA,125.0,3.3,0.0,20.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L03-C004,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,24,3.458401,uA,125.0,3.3,0.0,20.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L03-C004,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,96,4.73518,uA,125.0,3.3,0.0,20.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L03-C004,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,168,6.044148,uA,125.0,3.3,0.0,20.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L03-C005,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,0,9.77129,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C005,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,24,9.629774,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C005,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,96,9.951011,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C005,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,168,10.164571,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C005,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,0,3.786675,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C005,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,24,3.852285,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C005,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,96,3.805831,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C005,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,168,4.077194,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C006,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,0,8.800239,uA,125.0,3.3,0.0,50.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L03-C006,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,24,8.933965,uA,125.0,3.3,0.0,50.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L03-C006,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,96,9.720198,uA,125.0,3.3,0.0,50.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L03-C006,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,168,10.521196,uA,125.0,3.3,0.0,50.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L03-C006,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,0,2.9674,uA,125.0,3.3,0.0,20.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L03-C006,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,24,3.19922,uA,125.0,3.3,0.0,20.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L03-C006,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,96,4.146536,uA,125.0,3.3,0.0,20.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L03-C006,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,168,5.022329,uA,125.0,3.3,0.0,20.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L03-C007,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,0,8.62434,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C007,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,24,8.753523,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C007,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,96,8.599558,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C007,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,168,9.116206,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C007,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,0,2.661018,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C007,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,24,2.647445,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C007,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,96,2.554794,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C007,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,168,2.648261,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C008,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,0,10.134646,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C008,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,24,10.034333,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C008,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,96,10.01868,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C008,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,168,10.427271,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C008,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,0,2.608419,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C008,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,24,2.589511,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C008,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,96,2.793172,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C008,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,168,2.798494,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C009,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,0,9.227265,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C009,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,24,9.212906,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C009,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,96,9.257372,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C009,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,168,9.466672,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C009,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,0,3.962437,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C009,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,24,3.987984,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C009,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,96,4.204444,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C009,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,168,4.396726,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C010,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,0,9.220363,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C010,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,24,9.330022,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C010,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,96,9.48067,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C010,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,168,9.99927,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C010,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,0,3.104404,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C010,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,24,3.076448,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C010,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,96,3.377059,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C010,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,168,3.644289,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C011,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,0,9.778588,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C011,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,24,9.894785,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C011,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,96,9.860498,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C011,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,168,9.776086,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C011,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,0,3.127621,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C011,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,24,3.226024,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C011,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,96,3.375861,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C011,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,168,3.697608,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C012,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,0,9.211996,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C012,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,24,9.11039,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C012,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,96,9.226793,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C012,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,168,9.232579,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C012,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,0,3.552601,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C012,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,24,3.40804,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C012,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,96,3.251194,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C012,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,168,3.043389,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C013,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,0,7.843609,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C013,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,24,7.833411,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C013,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,96,8.272473,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C013,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,168,8.57958,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C013,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,0,2.68873,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C013,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,24,2.811435,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C013,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,96,3.107363,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C013,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,168,3.423737,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C014,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,0,9.228675,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C014,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,24,9.231823,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C014,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,96,9.65789,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C014,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,168,9.943916,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C014,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,0,3.969862,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C014,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,24,4.079133,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C014,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,96,4.099767,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C014,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,168,4.359864,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C015,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,0,8.803344,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C015,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,24,8.981683,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C015,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,96,9.320308,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C015,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,168,9.509127,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C015,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,0,3.269328,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C015,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,24,3.281255,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C015,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,96,3.746295,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C015,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,168,3.962182,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C016,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,0,53.919627,uA,125.0,3.3,0.0,50.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L03-C016,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,24,53.849664,uA,125.0,3.3,0.0,50.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L03-C016,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,96,55.135668,uA,125.0,3.3,0.0,50.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L03-C016,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,168,56.111373,uA,125.0,3.3,0.0,50.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L03-C016,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,0,20.869888,uA,125.0,3.3,0.0,20.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L03-C016,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,24,21.10629,uA,125.0,3.3,0.0,20.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L03-C016,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,96,22.241011,uA,125.0,3.3,0.0,20.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L03-C016,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,168,23.477774,uA,125.0,3.3,0.0,20.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L03-C017,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,0,9.0872,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C017,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,24,9.11872,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C017,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,96,9.507228,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C017,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,168,9.736015,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C017,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,0,2.712378,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C017,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,24,2.97844,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C017,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,96,3.390346,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C017,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,168,3.81855,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C018,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,0,9.438156,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C018,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,24,9.593129,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C018,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,96,9.716215,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C018,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,168,10.085816,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C018,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,0,3.097278,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C018,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,24,3.108156,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C018,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,96,3.076839,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C018,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,168,3.050046,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C019,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,0,50.653992,uA,125.0,3.3,0.0,50.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L03-C019,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,24,50.946219,uA,125.0,3.3,0.0,50.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L03-C019,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,96,52.233868,uA,125.0,3.3,0.0,50.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L03-C019,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,168,54.035577,uA,125.0,3.3,0.0,50.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L03-C019,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,0,20.549259,uA,125.0,3.3,0.0,20.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L03-C019,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,24,21.063198,uA,125.0,3.3,0.0,20.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L03-C019,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,96,22.635272,uA,125.0,3.3,0.0,20.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L03-C019,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,168,24.421822,uA,125.0,3.3,0.0,20.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L03-C020,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,0,8.985049,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C020,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,24,9.128868,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C020,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,96,9.249427,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C020,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,168,9.565691,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C020,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,0,3.240936,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C020,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,24,3.257269,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C020,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,96,3.311632,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C020,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,168,3.368522,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C021,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,0,8.702967,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C021,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,24,8.8779,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C021,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,96,8.858364,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
